,gridY,gridX,PredictedScore
975,30,15,0.02240264953557352
976,30,16,0.02240264953557352
977,30,17,0.9546224824369612
978,30,18,0.9999997313676565
979,30,19,0.9999999787574341
980,30,20,1.0
981,30,21,0.9999746228746056
982,30,22,0.02240264953557352
983,30,23,0.02240264953557352
984,30,24,0.02240264953557352
985,30,25,0.02240264953557352
986,30,26,0.02240264953557352
987,30,27,0.02240264953557352
988,30,28,0.02240264953557352
989,30,29,0.02240264953557352
990,30,30,0.02240264953557352
991,30,31,0.02240264953557352
992,31,0,0.02240264953557352
993,31,1,0.02240264953557352
994,31,2,0.02240264953557352
995,31,3,0.02240264953557352
996,31,4,0.02240264953557352
997,31,5,0.02240264953557352
998,31,6,0.02240264953557352
999,31,7,0.02240264953557352
1000,31,8,0.04345647865449441
1001,31,9,0.26097791248306157
1002,31,10,0.02240264953557352
1003,31,11,0.03479940264956204
1004,31,12,0.02240264953557352
1005,31,13,0.02240264953557352
1006,31,14,0.02240264953557352
1007,31,15,0.02240264953557352
1008,31,16,0.02240264953557352
1009,31,17,0.4129294683889512
1010,31,18,0.9999823222678336
1011,31,19,0.9999999999999962
1012,31,20,1.0
1013,31,21,0.14222534790643804
1014,31,22,0.02240264953557352
1015,31,23,0.02240264953557352
1016,31,24,0.02240264953557352
1017,31,25,0.02240264953557352
1018,31,26,0.02240264953557352
1019,31,27,0.02240264953557352
1020,31,28,0.02240264953557352
1021,31,29,0.02240264953557352
1022,31,30,0.02240264953557352
1023,31,31,0.02240264953557352
